expr_FAT1,expr_CCND1,expr_EPCAM,expr_CD274,expr_PIK3CA,expr_TP53,expr_EGFR,expr_CDKN2A,expr_NOTCH1,expr_SOX2,expr_KRT5,expr_KRT14,expr_PDCD1LG2,submitter_id
4.6566928040789515,4.552247143229195,3.351345153702588,1.6920312107379538,2.2321626286975,3.838589574950795,6.798840231231315,2.816228742393389,2.2845229501756372,1.594243053051558,8.85030996189513,9.138626967478647,1.9007334484557166,TCGA-BB-A5HU
4.385547927638353,3.7759122892066728,4.461965875456443,3.1421157235423163,2.5675383109198124,4.809513311634258,4.546663569613748,4.827229950217189,4.818885430171037,5.634574580053436,9.352615093805515,4.189777461768777,2.236712348843338,TCGA-CR-6470
4.047961997457865,5.025692036954483,1.697833331195892,2.4461571589253874,1.9493898023195626,2.8485596900817245,4.409968839663801,3.5710779807875803,3.4375710972431706,3.929450264750672,10.176198634363674,10.908093441442556,1.8152318254131972,TCGA-IQ-A61J
4.271962016499056,3.5939504516522964,2.510598762711455,3.807499916808176,1.6416921079634328,3.2317644090814635,4.162376972613927,0.13566661142153352,3.1230431085654557,3.143207867338995,9.868177987661136,10.719919707512894,3.235390700485844,TCGA-CV-7425
2.955628770856657,4.88518997800182,1.9190967176892502,3.4190438485575174,1.9707699950481594,4.073730205562765,5.422266243167216,2.9531274407215538,3.7317689099624,4.337697194166854,9.559079680888482,9.916437785121753,3.3475996797800285,TCGA-CV-A6K0
5.133926686417466,4.733422669658204,2.8343949985686256,2.140818821354739,2.3260574491791877,3.440770596781882,4.215645846023349,2.74256112262992,3.3261684727558176,3.4023999915702228,9.402034890007245,9.767234866262775,2.7370263093387273,TCGA-CQ-6224
4.174048751066142,6.1811793315178996,3.051777011932013,2.141876288936156,1.6110566016495567,2.6567498891461767,4.1741041528987255,0.4242868623487521,2.5522770947414006,2.0898373178619565,9.782955258630246,10.84405724462904,2.0070186873787113,TCGA-CQ-A4CA
4.689286125240629,5.934335574011121,4.115815731368316,2.6002273972400793,2.0143028404702323,2.9377694185909684,5.413475627160969,1.329432961990235,3.643361555239892,2.0235984389094885,9.853643707189606,10.576873882227247,3.0763486627946315,TCGA-CQ-5326
4.29860290528256,4.931745754601974,3.6171498053518234,1.594953518233127,2.4759920323984264,3.7130987839920047,5.16246442406795,3.824888711793666,3.56276619327418,2.5894618412593347,10.046646804471004,9.92783987308739,1.9909108292662712,TCGA-DQ-7592
3.6112475880250536,6.232542118213196,3.8015338049657013,2.3486286314953726,1.70400235970357,3.9786905086741604,4.478492964061453,3.385992369119188,3.5875192598240035,4.224354762719647,9.300873331741267,6.497924254114227,1.769070680973364,TCGA-CV-A460
4.4687305685743945,5.331848366244479,6.34522311756062,1.2426837721965478,2.123482350255425,2.37608645262416,4.207048052135185,3.4936641288012806,3.221707811007283,6.366594666820051,9.004071587523473,7.289436240053443,0.8145680357642847,TCGA-CQ-6228
5.104725335895463,4.159607820674129,5.930876080887925,2.0342611045992944,2.0954133111895348,4.096989394899952,4.534644712094393,3.970088119202558,2.6900830882183024,4.764946157012504,8.599108532309504,9.45397733938802,1.7549744540193875,TCGA-CV-7421
4.052273524082648,4.386701938389047,4.252465919892493,2.2300144001592104,2.0570553298013525,3.0739147906068003,4.038678563588126,0.5719395376242546,2.8598438195272062,2.576976737674255,8.850686810643559,9.396930928609839,2.546573865169733,TCGA-CN-4740
2.0183105416756044,4.1917978983708135,4.708053435754969,2.1463288647212737,0.9794908577602464,4.019233009726972,3.4619223905964978,4.242329127722717,3.8009461827742106,4.233796311564839,8.597423789129643,6.6212517118201175,1.2004767000692271,TCGA-IQ-A61I
5.617824724225295,5.912799244543,2.645585971577959,2.623791395944825,2.3023850729913784,3.544685705778128,5.120688382392946,0.23436040651937487,2.973317938716817,3.2276294002912134,9.950740130463549,10.46138128143579,2.3688502476416824,TCGA-HD-7753
4.640058450702312,5.341796308255974,2.1106010039289376,2.8478875029566124,2.6999037755663964,3.6850521392795494,4.601805531882614,2.963689338407612,2.8512728151063493,3.412002132872816,9.26441463637955,9.819044706771379,2.3704773590369643,TCGA-CQ-A4CG
3.9780597786253544,4.807847321747433,2.4030546674748705,2.8446186438842296,1.604485670300031,2.957968099132974,4.4295040327809785,2.6906462945736718,3.679821050375493,3.1317000707330247,9.87041210609326,10.871220369128004,2.6634781282640834,TCGA-D6-6516
4.791282880662055,7.04114574917756,6.192297252173141,4.1094121406380975,2.415011585733411,4.645979060422278,4.805949511913377,0.9198842673842852,3.8329343425091493,4.265978655436191,8.844153316723501,4.384381360130559,3.094015302786546,TCGA-CR-7399
4.3085254014937595,3.0965680680829,1.6072956193620669,3.012195999584656,2.024906155281811,3.7202836399659125,4.2774685747401,4.464208974777451,3.8270705982138056,2.7217163918660248,9.995628857665508,10.712383725933678,2.222978956676032,TCGA-CR-6471
2.12525107771113,4.266250957923827,2.0542775680162864,2.296677678529579,1.5153689619858026,3.5751871026884254,3.657574528285521,0.5548616477556022,3.2933114576210394,3.865490989721253,9.298969638642868,9.749756443843257,1.25053191010589,TCGA-CV-6959
1.7471107175591731,2.514141775056335,2.7994740510211633,1.581676094648431,0.926914103511286,2.932142635417852,2.784665503465231,2.5641105442175913,1.846910313692903,3.311214320863451,9.873920395509682,10.53626582170794,0.8569228200668016,TCGA-MT-A67A
3.468927678659496,4.427818260097021,2.741794407066371,1.8343558885250986,1.3694024934496725,3.209766460303737,3.7720756458642826,0.13522994926010412,3.183820504408946,3.6585516812902834,9.289313239882876,9.89286866114616,0.9998595232934725,TCGA-H7-7774
3.840935083712416,5.171515848857482,3.779866666983157,2.0206199808714937,2.517559366438176,1.7609737479624235,4.453450382518704,0.6312185839377786,2.8392889676668487,3.0564839461226665,9.476849687682964,9.91668410375941,1.1817271953786161,TCGA-P3-A6T4
5.047164568061475,5.347245140296455,2.1314052362989258,4.132547129035129,2.100260808885238,3.924168943971702,4.423690274910994,1.865969817093586,3.6348745920103984,3.313553077143421,9.270189879351372,10.83054217532281,3.474097720157889,TCGA-CN-5373
5.138417944319838,7.5022205367958374,4.781820692732257,3.6008211656673335,2.110116225947755,2.185691661522495,4.997229165513341,2.780240621642701,3.7245023567479496,3.8900186761639985,9.755373786321934,10.466729853858448,3.8648936613332237,TCGA-CV-6950
4.427356055468299,5.999116446510901,5.928799469977773,0.9498802348677102,3.264586967999371,2.736067362551578,7.734252016885573,4.368087433846211,3.857140118259535,5.3156370118333625,8.861124780619452,8.117161495553235,1.0243555875060593,TCGA-CN-6997
4.22214686658274,5.027666109612775,4.033725461223759,2.544283434555989,2.49466719365586,3.300208776741666,4.54003095112482,4.609913916685162,4.246372991668258,3.800284415249551,9.569389039402845,9.989501322497965,1.4709341781830199,TCGA-CN-A6V3
1.8352818145171772,4.257571074657347,3.578894372728057,0.9753517790033588,0.7830792880605525,1.5159840086828409,2.80612624933322,4.955367092678683,1.6302400400633636,2.0831347135174534,8.789253679816234,10.644534164966965,1.3048944829069078,TCGA-BA-A6DA
4.3506636684067415,4.711848233319754,2.7628476819838084,2.749217735916541,2.0454322255770876,2.597751587155453,4.856887199887198,2.9851060143126906,3.3562941535597295,1.5395303370187485,8.879323762321793,9.688657634505153,2.839189568447343,TCGA-CR-7392
3.666871546974653,3.934007564304861,5.49413535209078,1.546199878629513,3.7159594585176783,2.9812478793530173,4.0483704293121505,4.02245822297754,3.6373282317289775,7.051117601767492,8.610593184338335,8.255396048105139,1.8491317490859254,TCGA-CV-7103
